path,run,split,class,format,file_size,is_corrupt,height,width,aspect_ratio,resolution,brightness,blur,odd_size_score,is_odd_size_issue,odd_aspect_ratio_score,is_odd_aspect_ratio_issue,low_information_score,is_low_information_issue,light_score,is_light_issue,grayscale_score,is_grayscale_issue,dark_score,is_dark_issue,blurry_score,is_blurry_issue,exact_duplicates_score,is_exact_duplicates_issue,near_duplicates_score,near_duplicates_group,is_near_duplicates_issue,has_odd_size,has_dark,has_exact_dup,has_blur,issues,prep_path,prep_status
_common/data/raw/train/cataract/1144_left.jpg,rgb_v1,train,cataract,jpeg,57714,False,512,512,1.0,262144,117,507.36,0.9285714285714286,False,1.0,False,0.7205141575673304,False,1.0,False,1,False,0.8548174450038839,False,0.8167943669082504,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/1144_right.jpg,rgb_v1,train,cataract,jpeg,62141,False,512,512,1.0,262144,121,623.23,0.9285714285714286,False,1.0,False,0.7373114076946391,False,1.0,False,1,False,0.8583163691899259,False,0.8202984308911726,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/1167_right.jpg,rgb_v1,train,cataract,jpeg,44787,False,512,512,1.0,262144,52,106.1,0.9285714285714286,False,1.0,False,0.7186238023135845,False,1.0,False,1,False,0.5159280876426561,False,0.6867110104422096,False,1.0,False,1.0,,False,False,False,False,True,blur,rgb_v1/data/prep/step3/cataract/1167_right.jpg,
_common/data/raw/train/cataract/119_left.jpg,rgb_v1,train,cataract,jpeg,64898,False,512,512,1.0,262144,111,392.73,0.9285714285714286,False,1.0,False,0.7643960222070918,False,1.0,False,1,False,0.9097754249842154,False,0.7837829267381149,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/1285_left.jpg,rgb_v1,train,cataract,jpeg,80778,False,512,512,1.0,262144,60,672.59,0.9285714285714286,False,1.0,False,0.7561191779128786,False,1.0,False,1,False,0.9376603982828334,False,0.7440924035070351,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/1415_left.jpg,rgb_v1,train,cataract,jpeg,52777,False,512,512,1.0,262144,86,594.38,0.9285714285714286,False,1.0,False,0.8013735930301797,False,1.0,False,1,False,0.9474408193196202,False,0.776212877936974,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/1415_right.jpg,rgb_v1,train,cataract,jpeg,55040,False,512,512,1.0,262144,82,625.61,0.9285714285714286,False,1.0,False,0.7966767309029682,False,1.0,False,1,False,0.911775686208392,False,0.7837085482856692,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/1435_left.jpg,rgb_v1,train,cataract,jpeg,69898,False,512,512,1.0,262144,78,275.07,0.9285714285714286,False,1.0,False,0.6859936140248646,False,1.0,False,1,False,0.5175433496823829,False,0.7563261899192074,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/1444_left.jpg,rgb_v1,train,cataract,jpeg,69835,False,512,512,1.0,262144,74,257.41,0.9285714285714286,False,1.0,False,0.7232468628832002,False,1.0,False,1,False,0.5999918828856396,False,0.7191013603834143,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/1454_right.jpg,rgb_v1,train,cataract,jpeg,74341,False,512,512,1.0,262144,55,276.16,0.9285714285714286,False,1.0,False,0.7219684451456311,False,1.0,False,1,False,0.5858551721119283,False,0.6877949802407015,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/1456_left.jpg,rgb_v1,train,cataract,jpeg,39863,False,512,512,1.0,262144,26,59.32,0.9285714285714286,False,1.0,False,0.5995654320980396,False,1.0,False,1,False,0.3111156395562116,True,0.5967994249184793,False,1.0,False,1.0,,False,False,True,False,True,"dark,blur",rgb_v1/data/prep/step4/cataract/1456_left.jpg,
_common/data/raw/train/cataract/1460_right.jpg,rgb_v1,train,cataract,jpeg,69716,False,512,512,1.0,262144,79,382.12,0.9285714285714286,False,1.0,False,0.6772725596617961,False,1.0,False,1,False,0.5577953113652061,False,0.7932657782225635,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/1468_left.jpg,rgb_v1,train,cataract,jpeg,66319,False,512,512,1.0,262144,53,236.55,0.9285714285714286,False,1.0,False,0.6891764171909543,False,1.0,False,1,False,0.4828248448809303,False,0.708817381044797,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/1483_right.jpg,rgb_v1,train,cataract,jpeg,45418,False,512,512,1.0,262144,69,183.15,0.9285714285714286,False,1.0,False,0.7030702162392101,False,1.0,False,1,False,0.5728744600457971,False,0.7363877606917569,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/1484_left.jpg,rgb_v1,train,cataract,jpeg,62722,False,512,512,1.0,262144,59,313.68,0.9285714285714286,False,1.0,False,0.7226474530969981,False,1.0,False,1,False,0.5960300676974147,False,0.7472206172165181,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/1484_right.jpg,rgb_v1,train,cataract,jpeg,65025,False,512,512,1.0,262144,91,515.09,0.9285714285714286,False,1.0,False,0.6528260029513555,False,1.0,False,1,False,0.6417707505571325,False,0.8333318439156236,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/1490_right.jpg,rgb_v1,train,cataract,jpeg,49381,False,512,512,1.0,262144,47,79.46,0.9285714285714286,False,1.0,False,0.7138958079487788,False,1.0,False,1,False,0.4646882756369886,False,0.6449029891945692,False,1.0,False,0.5,0.0,True,False,False,False,True,blur,rgb_v1/data/prep/step3/cataract/1490_right.jpg,
_common/data/raw/train/cataract/188_right.jpg,rgb_v1,train,cataract,jpeg,30141,False,512,512,1.0,262144,141,186.35,0.9285714285714286,False,1.0,False,0.7177102454442248,False,1.0,False,1,False,0.8358107948194016,False,0.7754384923555486,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/1968_left.jpg,rgb_v1,train,cataract,jpeg,68915,False,512,512,1.0,262144,69,225.23,0.9285714285714286,False,1.0,False,0.7648312937174234,False,1.0,False,1,False,0.7036893712833872,False,0.6764112544502243,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/1987_left.jpg,rgb_v1,train,cataract,jpeg,69923,False,512,512,1.0,262144,63,210.22,0.9285714285714286,False,1.0,False,0.7254972386901679,False,1.0,False,1,False,0.6558804595652498,False,0.6490338337650005,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/1994_left.jpg,rgb_v1,train,cataract,jpeg,44854,False,512,512,1.0,262144,64,118.33,0.9285714285714286,False,1.0,False,0.6921747965242356,False,1.0,False,1,False,0.6682980941407743,False,0.6919925806758471,False,1.0,False,1.0,,False,False,False,False,True,blur,rgb_v1/data/prep/step3/cataract/1994_left.jpg,
_common/data/raw/train/cataract/2052_left.jpg,rgb_v1,train,cataract,jpeg,58812,False,512,512,1.0,262144,39,130.87,0.9285714285714286,False,1.0,False,0.6005810251249497,False,1.0,False,1,False,0.3465347402336609,False,0.6958171348357974,False,1.0,False,1.0,,False,False,False,False,True,blur,rgb_v1/data/prep/step3/cataract/2052_left.jpg,
_common/data/raw/train/cataract/2052_right.jpg,rgb_v1,train,cataract,jpeg,60609,False,512,512,1.0,262144,35,146.44,0.9285714285714286,False,1.0,False,0.6263266550721404,False,1.0,False,1,False,0.451557718820748,False,0.6903868641936736,False,1.0,False,1.0,,False,False,False,False,True,blur,rgb_v1/data/prep/step3/cataract/2052_right.jpg,
_common/data/raw/train/cataract/2074_right.jpg,rgb_v1,train,cataract,jpeg,64950,False,512,512,1.0,262144,51,257.26,0.9285714285714286,False,1.0,False,0.755617835902701,False,1.0,False,1,False,0.5461229326747168,False,0.695114730847172,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2095_right.jpg,rgb_v1,train,cataract,jpeg,42808,False,512,512,1.0,262144,119,398.37,0.9285714285714286,False,1.0,False,0.8143134388287608,False,1.0,False,1,False,0.8597285230875075,False,0.7092620192342285,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2096_right.jpg,rgb_v1,train,cataract,jpeg,45917,False,512,512,1.0,262144,43,86.75,0.9285714285714286,False,1.0,False,0.6720760887812426,False,1.0,False,1,False,0.31389304022578,True,0.616734253880285,False,1.0,False,1.0,,False,False,True,False,True,"dark,blur",rgb_v1/data/prep/step4/cataract/2096_right.jpg,
_common/data/raw/train/cataract/2097_right.jpg,rgb_v1,train,cataract,jpeg,42460,False,512,512,1.0,262144,146,539.03,0.9285714285714286,False,1.0,False,0.7973310133583198,False,1.0,False,1,False,0.9973183266515888,False,0.7661742401944714,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2098_left.jpg,rgb_v1,train,cataract,jpeg,44652,False,512,512,1.0,262144,133,473.02,0.9285714285714286,False,1.0,False,0.8030411994723547,False,1.0,False,1,False,0.993398339759992,False,0.7318315388217111,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2098_right.jpg,rgb_v1,train,cataract,jpeg,49085,False,512,512,1.0,262144,85,290.75,0.9285714285714286,False,1.0,False,0.7733861332470844,False,1.0,False,1,False,0.6771829837945913,False,0.6893774696896329,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2099_left.jpg,rgb_v1,train,cataract,jpeg,52020,False,512,512,1.0,262144,118,714.08,0.9285714285714286,False,1.0,False,0.7671527843967879,False,1.0,False,1,False,0.8820290113716435,False,0.8175454831633304,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2100_right.jpg,rgb_v1,train,cataract,jpeg,40177,False,512,512,1.0,262144,82,241.88,0.9285714285714286,False,1.0,False,0.7390222326438992,False,1.0,False,1,False,0.5944624638402602,False,0.7416635326703452,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2101_left.jpg,rgb_v1,train,cataract,jpeg,51429,False,512,512,1.0,262144,47,125.28,0.9285714285714286,False,1.0,False,0.6206945283515872,False,1.0,False,1,False,0.3499171539232757,False,0.7434453914587328,False,1.0,False,1.0,,False,False,False,False,True,blur,rgb_v1/data/prep/step3/cataract/2101_left.jpg,
_common/data/raw/train/cataract/2101_right.jpg,rgb_v1,train,cataract,jpeg,50406,False,512,512,1.0,262144,42,92.19,0.9285714285714286,False,1.0,False,0.571560798086105,False,1.0,False,1,False,0.2739691875461933,True,0.7332293927190356,False,1.0,False,1.0,,False,False,True,False,True,"dark,blur",rgb_v1/data/prep/step4/cataract/2101_right.jpg,
_common/data/raw/train/cataract/2103_left.jpg,rgb_v1,train,cataract,jpeg,39814,False,512,512,1.0,262144,64,189.11,0.9285714285714286,False,1.0,False,0.7234645637949753,False,1.0,False,1,False,0.5274254531325466,False,0.7401447253935104,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2103_right.jpg,rgb_v1,train,cataract,jpeg,39271,False,512,512,1.0,262144,53,181.79,0.9285714285714286,False,1.0,False,0.7282701000958904,False,1.0,False,1,False,0.5332890985115962,False,0.7279518319073013,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2104_left.jpg,rgb_v1,train,cataract,jpeg,36146,False,512,512,1.0,262144,35,56.14,0.9285714285714286,False,1.0,False,0.6263185511700564,False,1.0,False,1,False,0.2893273695960782,True,0.6328464142254491,False,1.0,False,1.0,,False,False,True,False,True,"dark,blur",rgb_v1/data/prep/step4/cataract/2104_left.jpg,
_common/data/raw/train/cataract/2104_right.jpg,rgb_v1,train,cataract,jpeg,40641,False,512,512,1.0,262144,69,251.19,0.9285714285714286,False,1.0,False,0.6825095920721989,False,1.0,False,1,False,0.522487470163905,False,0.7872017632848779,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2105_left.jpg,rgb_v1,train,cataract,jpeg,39699,False,512,512,1.0,262144,55,143.38,0.9285714285714286,False,1.0,False,0.7283472844618082,False,1.0,False,1,False,0.4857135284096203,False,0.6913085036898744,False,1.0,False,1.0,,False,False,False,False,True,blur,rgb_v1/data/prep/step3/cataract/2105_left.jpg,
_common/data/raw/train/cataract/2105_right.jpg,rgb_v1,train,cataract,jpeg,40555,False,512,512,1.0,262144,76,268.03,0.9285714285714286,False,1.0,False,0.7583746754461329,False,1.0,False,1,False,0.6475635820897468,False,0.7521661437809214,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2106_right.jpg,rgb_v1,train,cataract,jpeg,53517,False,512,512,1.0,262144,94,493.33,0.9285714285714286,False,1.0,False,0.7811503055693567,False,1.0,False,1,False,0.8287392721706782,False,0.7766706750279028,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2107_left.jpg,rgb_v1,train,cataract,jpeg,39273,False,512,512,1.0,262144,41,134.48,0.9285714285714286,False,1.0,False,0.7231630460361385,False,1.0,False,1,False,0.4761107492987813,False,0.68979158792397,False,1.0,False,1.0,,False,False,False,False,True,blur,rgb_v1/data/prep/step3/cataract/2107_left.jpg,
_common/data/raw/train/cataract/2108_left.jpg,rgb_v1,train,cataract,jpeg,39546,False,512,512,1.0,262144,55,232.49,0.9285714285714286,False,1.0,False,0.7372485160552024,False,1.0,False,1,False,0.708308868564553,False,0.7296408993542906,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2108_right.jpg,rgb_v1,train,cataract,jpeg,37700,False,512,512,1.0,262144,37,92.59,0.9285714285714286,False,1.0,False,0.6898037011631462,False,1.0,False,1,False,0.4627405782431311,False,0.7150862862604306,False,1.0,False,1.0,,False,False,False,False,True,blur,rgb_v1/data/prep/step3/cataract/2108_right.jpg,
_common/data/raw/train/cataract/2109_left.jpg,rgb_v1,train,cataract,jpeg,37932,False,512,512,1.0,262144,51,117.64,0.9285714285714286,False,1.0,False,0.7255728846084356,False,1.0,False,1,False,0.4672119404603519,False,0.693206395802237,False,1.0,False,1.0,,False,False,False,False,True,blur,rgb_v1/data/prep/step3/cataract/2109_left.jpg,
_common/data/raw/train/cataract/2109_right.jpg,rgb_v1,train,cataract,jpeg,39251,False,512,512,1.0,262144,75,253.29,0.9285714285714286,False,1.0,False,0.7327036562025864,False,1.0,False,1,False,0.5874213846310637,False,0.7558257433447438,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2110_left.jpg,rgb_v1,train,cataract,jpeg,38249,False,512,512,1.0,262144,57,125.66,0.9285714285714286,False,1.0,False,0.6796137239730824,False,1.0,False,1,False,0.4231351832619334,False,0.7138487631390664,False,1.0,False,1.0,,False,False,False,False,True,blur,rgb_v1/data/prep/step3/cataract/2110_left.jpg,
_common/data/raw/train/cataract/2110_right.jpg,rgb_v1,train,cataract,jpeg,38236,False,512,512,1.0,262144,77,214.29,0.9285714285714286,False,1.0,False,0.7175335813755612,False,1.0,False,1,False,0.5319403377032211,False,0.7706329264414317,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2111_left.jpg,rgb_v1,train,cataract,jpeg,38726,False,512,512,1.0,262144,90,317.49,0.9285714285714286,False,1.0,False,0.7759764621860453,False,1.0,False,1,False,0.7051574600362878,False,0.7606436851410693,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2113_left.jpg,rgb_v1,train,cataract,jpeg,47928,False,512,512,1.0,262144,126,742.25,0.9285714285714286,False,1.0,False,0.8071537938067168,False,1.0,False,1,False,0.9559747728071868,False,0.7828449322068162,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2113_right.jpg,rgb_v1,train,cataract,jpeg,33612,False,512,512,1.0,262144,23,28.53,0.9285714285714286,False,1.0,False,0.580596842437067,False,1.0,False,1,False,0.2248433347524939,True,0.6474929233162146,False,1.0,False,1.0,,False,False,True,False,True,"dark,blur",rgb_v1/data/prep/step4/cataract/2113_right.jpg,
_common/data/raw/train/cataract/2114_left.jpg,rgb_v1,train,cataract,jpeg,67765,False,512,512,1.0,262144,35,248.12,0.9285714285714286,False,1.0,False,0.6465445963096844,False,1.0,False,1,False,0.3920555359290252,False,0.6807519930028988,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2114_right.jpg,rgb_v1,train,cataract,jpeg,69308,False,512,512,1.0,262144,56,473.73,0.9285714285714286,False,1.0,False,0.7523389515538108,False,1.0,False,1,False,0.9096932697116572,False,0.7453250562887036,False,1.0,False,0.5,1.0,True,False,False,False,False,,,
_common/data/raw/train/cataract/2115_right.jpg,rgb_v1,train,cataract,jpeg,58685,False,512,512,1.0,262144,67,302.09,0.9285714285714286,False,1.0,False,0.6798841884791851,False,1.0,False,1,False,0.5324049734438902,False,0.7812517177593468,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2116_left.jpg,rgb_v1,train,cataract,jpeg,61146,False,512,512,1.0,262144,49,178.61,0.9285714285714286,False,1.0,False,0.6073053726688502,False,1.0,False,1,False,0.3965936272689104,False,0.6915547827451541,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2116_right.jpg,rgb_v1,train,cataract,jpeg,65104,False,512,512,1.0,262144,59,199.93,0.9285714285714286,False,1.0,False,0.6584701426405023,False,1.0,False,1,False,0.4630945340659267,False,0.6971521202720666,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2117_left.jpg,rgb_v1,train,cataract,jpeg,45227,False,512,512,1.0,262144,63,84.94,0.9285714285714286,False,1.0,False,0.7812502663813014,False,1.0,False,1,False,0.7696904314372495,False,0.5720338033578151,False,1.0,False,1.0,,False,False,False,False,True,blur,rgb_v1/data/prep/step3/cataract/2117_left.jpg,
_common/data/raw/train/cataract/2118_right.jpg,rgb_v1,train,cataract,jpeg,45832,False,512,512,1.0,262144,36,41.24,0.9285714285714286,False,1.0,False,0.6757419424466403,False,1.0,False,1,False,0.2431235922789994,True,0.5289575938906053,False,1.0,False,1.0,,False,False,True,False,True,"dark,blur",rgb_v1/data/prep/step4/cataract/2118_right.jpg,
_common/data/raw/train/cataract/2119_right.jpg,rgb_v1,train,cataract,jpeg,31657,False,512,512,1.0,262144,29,60.78,0.9285714285714286,False,1.0,False,0.589223811402593,False,1.0,False,1,False,0.2405847036191879,True,0.6752120657244892,False,1.0,False,1.0,,False,False,True,False,True,"dark,blur",rgb_v1/data/prep/step4/cataract/2119_right.jpg,
_common/data/raw/train/cataract/2120_left.jpg,rgb_v1,train,cataract,jpeg,38077,False,512,512,1.0,262144,38,78.09,0.9285714285714286,False,1.0,False,0.6638175661625476,False,1.0,False,1,False,0.3342683308517671,False,0.6663741558945523,False,1.0,False,1.0,,False,False,False,False,True,blur,rgb_v1/data/prep/step3/cataract/2120_left.jpg,
_common/data/raw/train/cataract/2120_right.jpg,rgb_v1,train,cataract,jpeg,41840,False,512,512,1.0,262144,58,137.13,0.9285714285714286,False,1.0,False,0.740622156222063,False,1.0,False,1,False,0.5413684984982409,False,0.6753905424037181,False,1.0,False,1.0,,False,False,False,False,True,blur,rgb_v1/data/prep/step3/cataract/2120_right.jpg,
_common/data/raw/train/cataract/2121_left.jpg,rgb_v1,train,cataract,jpeg,38658,False,512,512,1.0,262144,101,344.62,0.9285714285714286,False,1.0,False,0.7052795774613159,False,1.0,False,1,False,0.648025137042645,False,0.7878052670937398,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2122_left.jpg,rgb_v1,train,cataract,jpeg,42501,False,512,512,1.0,262144,79,294.73,0.9285714285714286,False,1.0,False,0.7540806801947307,False,1.0,False,1,False,0.7989890190223281,False,0.7413293864163858,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2122_right.jpg,rgb_v1,train,cataract,jpeg,43083,False,512,512,1.0,262144,74,173.81,0.9285714285714286,False,1.0,False,0.725657054977314,False,1.0,False,1,False,0.5572697076864662,False,0.724959664584421,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2123_left.jpg,rgb_v1,train,cataract,jpeg,35016,False,512,512,1.0,262144,162,939.79,0.9285714285714286,False,1.0,False,0.6231795209299812,False,1.0,False,1,False,0.9011511882321896,False,0.9041739324940624,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2124_left.jpg,rgb_v1,train,cataract,jpeg,36736,False,512,512,1.0,262144,113,483.33,0.9285714285714286,False,1.0,False,0.7314937864837195,False,1.0,False,1,False,0.7435677991248847,False,0.8071439115796996,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2125_left.jpg,rgb_v1,train,cataract,jpeg,39120,False,512,512,1.0,262144,46,82.84,0.9285714285714286,False,1.0,False,0.6975853154365015,False,1.0,False,1,False,0.3915863889851724,False,0.642611179960418,False,1.0,False,1.0,,False,False,False,False,True,blur,rgb_v1/data/prep/step3/cataract/2125_left.jpg,
_common/data/raw/train/cataract/2126_left.jpg,rgb_v1,train,cataract,jpeg,40013,False,512,512,1.0,262144,34,43.42,0.9285714285714286,False,1.0,False,0.6869415803062764,False,1.0,False,1,False,0.3174073169356539,True,0.6030665642104017,False,1.0,False,1.0,,False,False,True,False,True,"dark,blur",rgb_v1/data/prep/step4/cataract/2126_left.jpg,
_common/data/raw/train/cataract/2126_right.jpg,rgb_v1,train,cataract,jpeg,38281,False,512,512,1.0,262144,50,76.98,0.9285714285714286,False,1.0,False,0.7251890127355933,False,1.0,False,1,False,0.4031593798765797,False,0.638068519048419,False,1.0,False,1.0,,False,False,False,False,True,blur,rgb_v1/data/prep/step3/cataract/2126_right.jpg,
_common/data/raw/train/cataract/2127_left.jpg,rgb_v1,train,cataract,jpeg,43930,False,512,512,1.0,262144,51,211.31,0.9285714285714286,False,1.0,False,0.7351422532725133,False,1.0,False,1,False,0.6117346020748089,False,0.7119603492102156,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2127_right.jpg,rgb_v1,train,cataract,jpeg,43454,False,512,512,1.0,262144,64,296.29,0.9285714285714286,False,1.0,False,0.6939778218790361,False,1.0,False,1,False,0.6581544861821056,False,0.7790619992533836,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2128_left.jpg,rgb_v1,train,cataract,jpeg,43435,False,512,512,1.0,262144,77,167.74,0.9285714285714286,False,1.0,False,0.7022478869384859,False,1.0,False,1,False,0.570513073683126,False,0.7260953662847957,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2128_right.jpg,rgb_v1,train,cataract,jpeg,39704,False,512,512,1.0,262144,65,148.09,0.9285714285714286,False,1.0,False,0.7631293639772759,False,1.0,False,1,False,0.5260814350253717,False,0.6820445562085374,False,1.0,False,1.0,,False,False,False,False,True,blur,rgb_v1/data/prep/step3/cataract/2128_right.jpg,
_common/data/raw/train/cataract/2129_left.jpg,rgb_v1,train,cataract,jpeg,43088,False,512,512,1.0,262144,49,225.12,0.9285714285714286,False,1.0,False,0.6859054256257111,False,1.0,False,1,False,0.5619587455321992,False,0.7570386124450184,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2129_right.jpg,rgb_v1,train,cataract,jpeg,39877,False,512,512,1.0,262144,81,213.79,0.9285714285714286,False,1.0,False,0.7279893619612572,False,1.0,False,1,False,0.5749916737106733,False,0.7422275381718315,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2130_left.jpg,rgb_v1,train,cataract,jpeg,40696,False,512,512,1.0,262144,118,678.54,0.9285714285714286,False,1.0,False,0.7426294145950142,False,1.0,False,1,False,0.8640554557893395,False,0.8028796580490755,False,1.0,False,1.0,,False,False,False,False,False,,,
_common/data/raw/train/cataract/2130_right.jpg,rgb_v1,train,cataract,jpeg,39651,False,512,512,1.0,262144,68,265.68,0.9285714285714286,False,1.0,False,0.7320902883357964,False,1.0,False,1,False,0.6131664057480838,False,0.7453668550122279,False,1.0,False,1.0,,False,False,False,False,False,,,
